hnox_3,hnox_2,hnox_1,WT_3,WT_2,WT_1,Majority.protein.IDs,Fasta.headers,id,uniprot_id,Gene,description,,Significance_Pvalue,Fold change (hnox/WT),(-)Log t-test p value,Significance_PFDR,Fold change (hnox/WT),(-)Log t-test p value_,Score,dgc_1,dgc_2,dgc_3,Fold change(hnox/WT),,P_value,#NAME?,t-test Difference,#NAME?,t-test Difference_,gene_symbol,description,sig.FDR_dgc_vs_hnox,sig.PVal_dgc_vs_hnox,adj.P.Val_dgc_vs_hnox,P.Value_dgc_vs_hnox,B_dgc_vs_hnox,t_dgc_vs_hnox,average_intensity_dgc_vs_hnox,CI.R_dgc_vs_hnox,CI.L_dgc_vs_hnox,sig.FDR_dgc_vs_WT,logFC_dgc_vs_hnox,sig.PVal_dgc_vs_WT,adj.P.Val_dgc_vs_WT,P.Value_dgc_vs_WT,B_dgc_vs_WT,t_dgc_vs_WT,average_intensity_dgc_vs_WT,CI.R_dgc_vs_WT,CI.L_dgc_vs_WT,logFC_dgc_vs_WT,sig.PVal_hnox_vs_WT,sig.FDR_hnox_vs_WT,adj.P.Val_hnox_vs_WT,P.Value_hnox_vs_WT,B_hnox_vs_WT,t_hnox_vs_WT,average_intensity_hnox_vs_WT,CI.R_hnox_vs_WT,CI.L_hnox_vs_WT,logFC_hnox_vs_WT
13.19574,13.64991,13.47065,14.32535,13.96109,14.33933,A1B619,sp|A1B619|ATP6_PARDP ATP synthase subunit a OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=atpB PE=1 SV=1,1625,A1B619,atpB,ATP synthase subunit a,,+,-0.76982371,1.88161906,,-0.76982371,1.88161906,7.0806,13.50131651,13.60761817,14.21159473,-0.769823874,0.01325046,0.013250458,1.88161906,-0.76982371,1.88161906,-0.76982371,atpB,ATP synthase subunit a,0,0,0.278971322,0.136068418,-6.26726007,1.650621622,13.80695632,0.799495916,-0.130011608,0,0.334742154,0,0.200061838,0.063024381,-4.772514799,-2.145398436,13.80695632,0.029672042,-0.899835482,-0.43508172,0,0,0.044927338,0.004924113,-2.705767907,-3.796020058,13.80695632,-0.305070112,-1.234577636,-0.769823874
21.57076,21.61521,21.53387,21.90876,21.88318,21.89131,A1B8P1,sp|A1B8P1|ATPE_PARDP ATP synthase epsilon chain OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=atpC PE=1 SV=1,2027,A1B8P1,atpC,ATP synthase epsilon chain,,+,-0.321137746,3.694979182,+,-0.321137746,3.694979182,65.108,22.02326975,21.98209417,22.12708593,-0.321137404,0.002745159,0.00274608,3.694979182,-0.321137746,3.694979182,-0.321137746,atpC,ATP synthase epsilon chain,0,0,0.000691858,1.82E-05,3.082045764,8.593170164,21.83728221,0.596013374,0.345727259,0,0.470870317,0,0.127973639,0.02441926,-3.850329626,2.732557897,21.83728221,0.274875971,0.024589856,0.149732913,0,0,0.008753804,0.000303724,0.243581982,-5.860612267,21.83728221,-0.195994346,-0.446280461,-0.321137404
23.75042,23.8396,23.74819,23.92964,23.83655,23.8701,A1B8P0,sp|A1B8P0|ATPB_PARDP ATP synthase subunit beta OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=atpD PE=1 SV=1,2026,A1B8P0,atpD,ATP synthase subunit beta,,,-0.099360784,1.151258581,,-0.099360784,1.151258581,279.78,23.72809822,23.90054511,23.92527886,-0.099359674,0.071225128,0.071227647,1.151258581,-0.099360784,1.151258581,-0.099360784,atpD,ATP synthase subunit beta,0,0,0.482386216,0.309772886,-6.973755531,1.080359939,23.83649175,0.223901773,-0.08009517,0,0.071903302,0,0.809124018,0.690188193,-6.699203598,-0.412536886,23.83649175,0.1245421,-0.179454843,-0.027456372,0,0,0.383294895,0.17173439,-6.252333072,-1.492896825,23.83649175,0.052638798,-0.251358145,-0.099359674
21.32013,21.04703,21.19807,21.56001,21.453,21.51256,A1B617,tr|A1B617|A1B617_PARDP ATP synthase subunit b OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=atpF PE=3 SV=1,1624,A1B617,atpF,ATP synthase subunit b,,+,-0.320110957,1.708901521,,-0.320110957,1.708901521,44.139,21.49345649,21.56626583,21.44431983,-0.320110699,0.041587453,0.041587864,1.708901521,-0.320110957,1.708901521,-0.320110957,atpF,ATP synthase subunit b,0,0,0.022218079,0.003043233,-2.429372803,4.099791435,21.39942706,0.487257901,0.138613754,0,0.312935827,0,0.957139551,0.927295556,-6.787347003,-0.09399843,21.39942706,0.167147202,-0.181496945,-0.007174871,0,0,0.033171557,0.00266068,-2.071132205,-4.193789865,21.39942706,-0.145788625,-0.494432772,-0.320110699
20.60878,20.36814,20.39034,20.98198,20.82859,20.87913,A1B616,sp|A1B616|ATPF_PARDP ATP synthase subunit b OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=atpF PE=3 SV=1,1623,A1B616,atpF,ATP synthase subunit b,,+,-0.440814972,2.109927795,+,-0.440814972,2.109927795,59.387,20.91386481,20.90371367,20.99929235,-0.440814724,0.01321804,0.013217149,2.109927795,-0.440814972,2.109927795,-0.440814972,atpF,ATP synthase subunit b,0,0,0.003245525,0.000197575,0.506068569,6.230598088,20.76375804,0.660323102,0.306088335,0,0.483205718,0,0.742647066,0.59874886,-6.630143472,0.546602079,20.76375804,0.219508378,-0.134726389,0.042390995,0,0,0.010164459,0.000375272,0.017013009,-5.683996009,20.76375804,-0.26369734,-0.617932107,-0.440814724
19.15326,18.9394,19.06659,20.03669,19.71645,19.93297,A1B8N9,sp|A1B8N9|ATPG_PARDP ATP synthase gamma chain OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=atpG PE=1 SV=1,2025,A1B8N9,atpG,ATP synthase gamma chain,,+,-0.842287064,2.76254374,+,-0.842287064,2.76254374,86.47,19.44103841,19.83582166,20.07988786,-0.842287022,0.003006206,0.003006262,2.76254374,-0.842287064,2.76254374,-0.842287064,atpG,ATP synthase gamma chain,0,0,0.013818381,0.001451597,-1.621777196,4.670958967,19.57801069,1.091888524,0.373114353,0,0.732501439,0,0.662679558,0.503036264,-6.528830932,-0.700072282,19.57801069,0.249601502,-0.469172669,-0.109785583,0,0,0.013287103,0.000591853,-0.450105496,-5.371031249,19.57801069,-0.482899936,-1.201674107,-0.842287022
21.77218,21.62538,21.62425,21.95453,21.90412,22.00576,A1B8N7,sp|A1B8N7|ATPD_PARDP ATP synthase subunit delta OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=atpH PE=1 SV=2,2023,A1B8N7,atpH,ATP synthase subunit delta,,+,-0.280869166,2.097260958,+,-0.280869166,2.097260958,115.43,21.94454437,21.97507721,22.05834044,-0.280869573,0.013231292,0.013230231,2.097260958,-0.280869166,2.097260958,-0.280869166,atpH,ATP synthase subunit delta,0,0,0.008580962,0.000793118,-0.992164091,5.085587455,21.8737986,0.461845747,0.175590031,0,0.318717889,0,0.715826054,0.56171354,-6.595121282,0.603922545,21.8737986,0.180976174,-0.105279543,0.037848316,0,0,0.026455159,0.001777425,-1.643253035,-4.48166491,21.8737986,-0.137741715,-0.423997432,-0.280869573
18.67825,18.62201,18.34232,18.84734,18.96481,18.93138,A1B9N5,tr|A1B9N5|A1B9N5_PARDP FMN dependent NADH:quinone oxidoreductase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=azoR PE=3 SV=1,2241,A1B9N5,azoR,FMN dependent NADH:quinone oxidoreductase,,+,-0.366986593,1.543472859,,-0.366986593,1.543472859,43.135,19.1099285,18.98128681,18.76891026,-0.366986632,0.059385749,0.059382943,1.543472859,-0.366986593,1.543472859,-0.366986593,azoR,FMN dependent NADH:quinone oxidoreductase,0,0,0.032388914,0.005674672,-3.086998133,3.676742809,18.80513574,0.658018761,0.153686212,0,0.405852487,0,0.839571002,0.733377719,-6.724266459,0.352097765,18.80513574,0.29103213,-0.213300419,0.038865855,0,0,0.066163402,0.009676459,-3.425315017,-3.324645045,18.80513574,-0.114820357,-0.619152906,-0.366986632
22.96464,22.74237,22.80752,22.87446,22.89324,22.8467,A1B971,tr|A1B971|A1B971_PARDP Outer membrane protein assembly factor BamA OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=bamA PE=3 SV=1,2146,A1B971,bamA,Outer membrane protein assembly factor BamA,,,-0.033290227,0.18912208,,-0.033290227,0.18912208,323.31,22.78608023,22.78337114,22.6978721,-0.033290373,0.666648754,0.666634526,0.18912208,-0.033290227,0.18912208,-0.033290227,bamA,Outer membrane protein assembly factor BamA,0,0,0.413031928,0.24607136,-6.788514686,-1.246124011,22.82180629,0.068618741,-0.233423784,0,-0.082402521,0,0.282558419,0.116211852,-5.352526674,-1.7495544,22.82180629,0.035328368,-0.266714157,-0.115692895,0,0,0.799646718,0.627488182,-7.214373061,-0.503430389,22.82180629,0.117730889,-0.184311636,-0.033290373
21.57239,21.43233,21.33526,21.57505,21.56191,21.50564,A1BAK5,tr|A1BAK5|A1BAK5_PARDP Outer membrane protein assembly factor BamD OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=bamD PE=3 SV=1,2415,A1BAK5,bamD,Outer membrane protein assembly factor BamD,,,-0.100875854,0.630702894,,-0.100875854,0.630702894,94.599,21.41913194,21.45009161,21.39504061,-0.100875491,0.27762816,0.27762026,0.630702894,-0.100875854,0.630702894,-0.100875854,bamD,Outer membrane protein assembly factor BamD,0,0,0.817319137,0.713164435,-7.503457084,-0.380182594,21.47187094,0.126362681,-0.176835835,0,-0.025236577,0,0.245240141,0.091942295,-5.136252311,-1.899846138,21.47187094,0.02548719,-0.277711325,-0.126112068,0,0,0.374061663,0.164993727,-6.21695905,-1.519663544,21.47187094,0.050723767,-0.252474748,-0.100875491
17.07241,17.24431,16.97694,17.27345,17.26469,17.19324,A1B399,tr|A1B399|A1B399_PARDP HTH-type transcriptional regulator BetI OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=betI PE=3 SV=1,960,A1B399,betI,HTH-type transcriptional regulator BetI,,,-0.145906448,0.821799224,,-0.145906448,0.821799224,19.46,17.10351817,17.08249711,17.24483945,-0.145906429,0.195841877,0.195832657,0.821799224,-0.145906448,0.821799224,-0.145906448,betI,HTH-type transcriptional regulator BetI,0,0,0.716825222,0.578196439,-7.4005751,0.578159736,17.16176679,0.226371262,-0.134910465,0,0.045730398,0,0.427082628,0.239040824,-5.982094529,-1.266504333,17.16176679,0.080464833,-0.280816895,-0.100176031,0,0,0.2821761,0.100238503,-5.761924483,-1.844664068,17.16176679,0.034734434,-0.326547293,-0.145906429
19.10201,19.25188,19.04745,19.16414,19.01703,19.10703,A1B8Z3,sp|A1B8Z3|BHCA_PARDP L-aspartate--glyoxylate aminotransferase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=bhcA PE=1 SV=1,2092,A1B8Z3,bhcA,L-aspartate--glyoxylate aminotransferase,,,0.03771464,0.193918059,,0.03771464,0.193918059,110.05,18.92913076,18.91252504,18.79230634,0.03771478,0.642773983,0.642766866,0.193918059,0.03771464,0.193918059,0.03771464,bhcA,L-aspartate--glyoxylate aminotransferase,0,0,0.039255749,0.007387775,-3.36521765,-3.499627551,19.03594508,-0.088866672,-0.422721206,0,-0.255793939,0,0.10798114,0.016413219,-3.451777836,-2.983635335,19.03594508,-0.051151893,-0.385006426,-0.218079159,0,0,0.794103119,0.61905331,-7.207456223,0.515992216,19.03594508,0.204642046,-0.129212487,0.03771478
21.61519,21.67641,21.66457,21.65464,21.65422,21.64548,A1B8Z2,sp|A1B8Z2|BHCB_PARDP beta-hydroxyaspartate dehydratase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=bhcB PE=1 SV=1,2091,A1B8Z2,bhcB,beta-hydroxyaspartate dehydratase,,,0.000610352,0.010598483,,0.000610352,0.010598483,105.97,21.35038352,21.52010615,21.55093938,0.000611068,0.977159127,0.977118976,0.010598483,0.000610352,0.010598483,0.000610352,bhcB,beta-hydroxyaspartate dehydratase,0,0,0.076331785,0.019454679,-4.368951762,-2.875853428,21.59243832,-0.036695851,-0.319801132,0,-0.178248492,0,0.118036858,0.019760439,-3.638491895,-2.865994479,21.59243832,-0.036084783,-0.319190064,-0.177637424,0,0,0.99717394,0.992362039,-7.353349422,0.009858948,21.59243832,0.142163709,-0.140941572,0.000611068
22.08799,22.3118,22.31656,22.26132,22.11414,22.18388,A1B8Z1,sp|A1B8Z1|BHCC_PARDP 3-hydroxy-D-aspartate aldolase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=bhcC PE=1 SV=1,2090,A1B8Z1,bhcC,3-hydroxy-D-aspartate aldolase,,,0.052337011,0.238022088,,0.052337011,0.238022088,93.067,22.01846694,22.0818672,22.08626094,0.052336161,0.586177607,0.586186019,0.238022088,0.052337011,0.238022088,0.052337011,bhcC,3-hydroxy-D-aspartate aldolase,0,0,0.135299921,0.044292692,-5.198924247,-2.359634111,22.16247583,-0.005674769,-0.347493807,0,-0.176584288,0,0.305167098,0.133326531,-5.477115334,-1.660284292,22.16247583,0.046661392,-0.295157646,-0.124248127,0,0,0.711813687,0.503078419,-7.088694606,0.699349819,22.16247583,0.22324568,-0.118573358,0.052336161
22.07156,22.19529,22.20475,22.17844,22.13324,22.15965,A1B8Z0,sp|A1B8Z0|BHCD_PARDP Iminosuccinate reductase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=bhcD PE=1 SV=1,2089,A1B8Z0,bhcD,Iminosuccinate reductase,,,8.58E-05,0.000623584,,8.58E-05,0.000623584,135.98,21.87936938,22.02757366,22.10600668,8.61E-05,0.998555819,0.998618932,0.000623584,8.58E-05,0.000623584,8.58E-05,bhcD,Iminosuccinate reductase,0,0,0.161165031,0.058028983,-5.464837541,-2.190492059,22.10620782,0.006512484,-0.312272297,0,-0.152879906,0,0.190576716,0.058143158,-4.701786976,-2.189258899,22.10620782,0.00659855,-0.312186231,-0.152793841,0,0,0.999397811,0.999044625,-7.353402692,0.00123316,22.10620782,0.159478456,-0.159306325,8.61E-05
14.17103,14.17806,14.30921,13.84984,14.15294,13.9926,A1B8Z4,sp|A1B8Z4|BHCR_PARDP HTH-type transcriptional regulator BhcR OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=bhcR PE=1 SV=1,2093,A1B8Z4,bhcR,HTH-type transcriptional regulator BhcR,,,0.220974604,1.055152512,,0.220974604,1.055152512,5.0864,13.93637763,14.24854125,14.02683293,0.220974559,0.110826603,0.110818869,1.055152512,0.220974604,1.055152512,0.220974604,bhcR,HTH-type transcriptional regulator BhcR,0,0,0.334865939,0.181727544,-6.530159926,-1.454877004,14.09615801,0.084807494,-0.382504274,0,-0.14884839,0,0.660143408,0.499743324,-6.52566977,0.704977084,14.09615801,0.305782053,-0.161529715,0.072126169,0,0,0.209964988,0.060931827,-5.286349644,2.159854089,14.09615801,0.454630443,-0.012681325,0.220974559
18.23414,18.20626,18.52174,18.02959,17.8765,17.92905,A1B659,tr|A1B659|A1B659_PARDP Adenosylmethionine-8-amino-7-oxononanoate aminotransferase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=bioA PE=3 SV=1,1643,A1B659,bioA,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,,+,0.375665665,1.565501204,,0.375665665,1.565501204,76.506,17.66493471,17.83937815,17.79969442,0.375665115,0.04793545,0.047933759,1.565501204,0.375665665,1.565501204,0.375665665,bioA,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,0,0,0.004256244,0.00030492,0.037452831,-5.857297877,18.01125425,-0.337204426,-0.768216165,0,-0.552710295,0,0.251505228,0.095411411,-5.170741709,-1.87622045,18.01125425,0.038460689,-0.39255105,-0.17704518,0,0,0.03845156,0.003612489,-2.394325256,3.981077427,18.01125425,0.591170984,0.160159246,0.375665115
15.27788,15.04703,15.25389,14.8744,15.01833,14.8519,A1B1Z0,sp|A1B1Z0|BIOB1_PARDP Biotin synthase 1 OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=bioB1 PE=3 SV=1,744,A1B1Z0,bioB1,Biotin synthase 1,,+,0.278055509,1.437610841,,0.278055509,1.437610841,8.5522,14.86040467,15.03697798,14.8543263,0.278055611,0.041867139,0.041865827,1.437610841,0.278055509,1.437610841,0.278055509,bioB1,Biotin synthase 1,0,0,0.052469708,0.011413233,-3.81892684,-3.216201792,15.00834817,-0.079925928,-0.471465248,0,-0.275695588,0,0.988657318,0.978673331,-6.791804244,0.027531487,15.00834817,0.198129683,-0.193409637,0.002360023,0,0,0.07082557,0.010936688,-3.553336554,3.243733279,15.00834817,0.473825271,0.082285951,0.278055611
19.14607,19.15963,19.50802,18.98026,18.81488,18.8051,A1B656,sp|A1B656|BIOB2_PARDP Biotin synthase 2 OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=bioB2 PE=3 SV=1,1640,A1B656,bioB2,Biotin synthase 2,,+,0.404493332,1.432082057,,0.404493332,1.432082057,36.277,18.75104967,18.93323939,18.86862792,0.404493079,0.057329338,0.057331869,1.432082057,0.404493332,1.432082057,0.404493332,bioB2,Biotin synthase 2,0,0,0.025158389,0.003793471,-2.662624277,-3.948204679,18.99631919,-0.177146213,-0.663387466,0,-0.420266839,0,0.934095314,0.885663513,-6.780113936,-0.148186885,18.99631919,0.227346867,-0.258894387,-0.01577376,0,0,0.044883505,0.004714934,-2.67445461,3.800017794,18.99631919,0.647613706,0.161372453,0.404493079
18.67527,18.79382,19.03812,18.31254,18.21149,18.04321,A1B658,tr|A1B658|A1B658_PARDP ATP-dependent dethiobiotin synthetase BioD OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=bioD PE=3 SV=1,1642,A1B658,bioD,ATP-dependent dethiobiotin synthetase BioD,,+,0.64665858,2.087313375,+,0.64665858,2.087313375,53.4,18.04817181,18.15137689,18.17757918,0.646658984,0.010126596,0.010126877,2.087313375,0.64665858,2.087313375,0.64665858,bioD,ATP-dependent dethiobiotin synthetase BioD,0,0,0.002048929,0.00010431,1.196620163,-6.809250287,18.38350917,-0.471887391,-0.948171211,0,-0.710029301,0,0.714104189,0.559302093,-6.592682877,-0.607727522,18.38350917,0.174771594,-0.301512227,-0.063370317,0,0,0.006964733,0.000204237,0.668809264,6.201522765,18.38350917,0.884800895,0.408517074,0.646658984
24.82404,24.79224,24.72136,24.88112,24.92726,24.85571,A1B997,tr|A1B997|A1B997_PARDP 50S ribosomal subunit assembly factor BipA OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=bipA PE=3 SV=1,2158,A1B997,bipA,50S ribosomal subunit assembly factor BipA,,+,-0.108817418,1.377647501,,-0.108817418,1.377647501,190.13,24.88292668,24.90744862,24.88942119,-0.108817805,0.048589815,0.048586179,1.377647501,-0.108817418,1.377647501,-0.108817418,bipA,50S ribosomal subunit assembly factor BipA,0,0,0.146772565,0.050340702,-5.325408478,2.27955311,24.85350285,0.228318428,-0.000212693,0,0.114052867,0,0.951539555,0.919102491,-6.786182216,0.104632197,24.85350285,0.119500622,-0.109030498,0.005235062,0,0,0.207587887,0.059486952,-5.263008643,-2.174920913,24.85350285,0.005447755,-0.223083365,-0.108817805
16.80499,16.82801,16.74117,16.7812,16.88688,16.74463,A1B416,sp|A1B416|BPT_PARDP Aspartate/glutamate leucyltransferase OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=bpt PE=3 SV=1,1137,A1B416,bpt,Aspartate/glutamate leucyltransferase,,,-0.012848536,0.091706041,,-0.012848536,0.091706041,24.63,16.62394695,16.81041289,16.85568448,-0.012848452,0.812177649,0.812154902,0.091706041,-0.012848536,0.091706041,-0.012848536,bpt,Aspartate/glutamate leucyltransferase,0,0,0.817319137,0.711824128,-7.502673611,-0.382057652,16.78632631,0.139588469,-0.195674643,0,-0.028043087,0,0.739557398,0.591865534,-6.623968544,-0.557104339,16.78632631,0.126740017,-0.208523095,-0.040891539,0,0,0.943231711,0.865154253,-7.336374362,-0.175046687,16.78632631,0.154783104,-0.180480008,-0.012848452
21.68827,22.11894,21.91916,22.05195,21.97562,22.05246,A1B413,tr|A1B413|A1B413_PARDP Carbamoyl-phosphate synthase small chain OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=carA PE=3 SV=1,1135,A1B413,carA,Carbamoyl-phosphate synthase small chain,,,-0.117890676,0.391592495,,-0.117890676,0.391592495,55.125,21.71081365,21.83136295,21.83820507,-0.117890583,0.44475081,0.444737262,0.391592495,-0.117890676,0.391592495,-0.117890676,carA,Carbamoyl-phosphate synthase small chain,0,0,0.457395465,0.286084394,-6.910991915,-1.138484761,21.90964265,0.116020194,-0.346675892,0,-0.115327849,0,0.175549317,0.048546489,-4.527418498,-2.302268127,21.90964265,-0.001870389,-0.464566475,-0.233218432,0,0,0.508667213,0.276236129,-6.654074343,-1.163783366,21.90964265,0.11345746,-0.349238626,-0.117890583
22.86915,23.06,22.83928,23.03392,23.06544,23.11049,A1B380,tr|A1B380|A1B380_PARDP Carbamoyl-phosphate synthase large chain OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=carB PE=3 SV=1,944,A1B380,carB,Carbamoyl-phosphate synthase large chain,,,-0.147140503,0.948084232,,-0.147140503,0.948084232,305.49,22.79767509,22.82704039,22.72889715,-0.147139987,0.157905959,0.157910731,0.948084232,-0.147140503,0.948084232,-0.147140503,carB,Carbamoyl-phosphate synthase large chain,0,0,0.193590614,0.07710569,-5.740042646,-2.011543012,22.92576497,0.018714918,-0.295257223,0,-0.138271152,0,0.04582311,0.002823547,-1.651782459,-4.152108176,22.92576497,-0.128425069,-0.442397209,-0.285411139,0,0,0.212649206,0.062831762,-5.316163436,-2.140565164,22.92576497,0.009846084,-0.304126057,-0.147139987
17.97104,17.88394,17.99063,17.83891,17.89924,17.92812,P52220,sp|P52220|CCMC_PARDP Heme exporter protein C OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=ccmC PE=3 SV=2,2734,P52220,ccmC,Heme exporter protein C,,,0.059782028,0.642232679,,0.059782028,0.642232679,7.5585,17.57690696,17.70926066,17.5764337,0.059782164,0.231140839,0.231123067,0.642232679,0.059782028,0.642232679,0.059782028,ccmC,Heme exporter protein C,0,0,0.006077379,0.000489255,-0.472402365,-5.467321793,17.81938749,-0.190796986,-0.464546342,0,-0.327671664,0,0.035288541,0.001806706,-1.190699443,-4.469834483,17.81938749,-0.131014823,-0.404764178,-0.2678895,0,0,0.58225838,0.346160641,-6.829739024,0.99748731,17.81938749,0.196656842,-0.077092514,0.059782164
21.18514,21.25308,21.3126,21.14698,21.10382,21.00488,A1B946,sp|A1B946|CCME_PARDP Cytochrome c-type biogenesis protein CcmE OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=ccmE PE=3 SV=1,2130,A1B946,ccmE,Cytochrome c-type biogenesis protein CcmE,,+,0.165049871,1.37816744,,0.165049871,1.37816744,64.723,20.89590443,21.0219156,20.90623636,0.165049948,0.042779077,0.042776208,1.37816744,0.165049871,1.37816744,0.165049871,ccmE,Cytochrome c-type biogenesis protein CcmE,0,0,0.011024229,0.001100786,-1.344003342,-4.835438852,21.09228531,-0.163017904,-0.454831593,0,-0.308924749,0,0.181924388,0.052605456,-4.605241835,-2.251997624,21.09228531,0.002032044,-0.289781645,-0.1438748,0,0,0.137003126,0.03097064,-4.616823228,2.583441228,21.09228531,0.310956793,0.019143103,0.165049948
18.11405,18.00598,18.10989,17.99958,18.15556,18.12571,P52236,sp|P52236|CCMG_PARDP Thiol:disulfide interchange protein DsbE homolog OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=ccmG PE=3 SV=2,2735,P52236,ccmG,Thiol:disulfide interchange protein DsbE homolog,,,-0.016972224,0.102676886,,-0.016972224,0.102676886,44.866,17.81478557,17.91179444,17.72180483,-0.016972447,0.790550298,0.790594359,0.102676886,-0.016972224,0.102676886,-0.016972224,ccmG,Thiol:disulfide interchange protein DsbE homolog,0,0,0.031090138,0.005366338,-3.029359087,-3.712169285,17.99546231,-0.100240656,-0.420788983,0,-0.260514819,0,0.05164713,0.003757549,-1.94638069,-3.954015776,17.99546231,-0.117213102,-0.437761429,-0.277487266,0,0,0.915589672,0.814650499,-7.320950756,-0.241846491,17.99546231,0.143301717,-0.17724661,-0.016972447
20.21075,20.51254,20.29093,20.51433,20.3878,20.45026,A1B348,sp|A1B348|CCOP_PARDP Cbb3-type cytochrome c oxidase subunit CcoP OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=ccoP PE=1 SV=1,917,A1B348,ccoP,Cbb3-type cytochrome c oxidase subunit CcoP,,,-0.112726212,0.506731054,,-0.112726212,0.506731054,54.085,19.87819207,19.96430334,20.06958514,-0.112726233,0.340969197,0.340948548,0.506731054,-0.112726212,0.506731054,-0.112726212,ccoP,Cbb3-type cytochrome c oxidase subunit CcoP,0,0,0.02097122,0.002747727,-2.320854132,-4.171182823,20.25318794,-0.166231599,-0.568525452,0,-0.367378526,0,0.019249415,0.000499217,0.13819643,-5.451066364,20.25318794,-0.278957833,-0.681251686,-0.480104759,0,0,0.466362622,0.234517215,-6.519908711,-1.279883541,20.25318794,0.088420693,-0.31387316,-0.112726233
23.44518,23.59129,23.45588,23.31236,23.2231,23.26995,A1AY35,tr|A1AY35|A1AY35_PARDP Chaperone protein ClpB OS=Paracoccus denitrificans (strain Pd 1222) OX=318586 GN=clpB PE=3 SV=1,44,A1AY35,clpB,Chaperone protein ClpB,,+,0.228979747,1.887781317,,0.228979747,1.887781317,323.31,23.1220736,23.15140945,23.04768844,0.228979366,0.022027472,0.022028036,1.887781317,0.228979747,1.887781317,0.228979747,clpB,Chaperone protein ClpB,0,0,0.002682643,0.000151359,0.794060861,-6.467613204,23.29099213,-0.252539242,-0.528245023,0,-0.390392133,0,0.132717165,0.026799922,-3.942998634,-2.674119825,23.29099213,-0.023559876,-0.299265657,-0.161412767,0,0,0.044927338,0.004756013,-2.683944178,3.793493379,23.29099213,0.366832257,0.091126475,0.228979366
